"subject" "age" "gender" "order" "block" "trial_num" "condition" "compatibility" "target" "cue_nocue" "button_pressed" "rt" "ac"
15 28 1 1 2 48 1 1 2 1 2 381 1
15 28 1 1 2 49 3 4 1 1 1 448 1
15 28 1 1 2 50 1 1 2 1 2 464 1
15 28 1 1 2 51 1 1 1 1 1 456 1
15 28 1 1 2 52 1 1 1 1 1 680 1
15 28 1 1 2 53 1 2 2 1 2 439 1
15 28 1 1 2 54 1 1 2 1 2 696 1
15 28 1 1 2 55 1 2 1 1 1 542 1
15 28 1 1 2 56 1 2 2 1 2 523 1
15 28 1 1 2 57 1 2 1 1 1 441 0
15 28 1 1 2 58 1 1 1 1 1 561 1
15 28 1 1 2 59 3 4 1 1 1 437 1
15 28 1 1 2 60 1 1 2 1 2 574 1
15 28 1 1 3 1 3 4 1 1 1 589 1
15 28 1 1 3 2 1 2 1 1 1 536 1
15 28 1 1 3 3 1 1 2 1 2 532 1
15 28 1 1 3 4 3 4 2 1 2 545 1
15 28 1 1 3 5 1 2 1 1 1 542 1
15 28 1 1 3 6 3 4 2 1 2 715 1
15 28 1 1 3 7 1 1 2 1 2 504 1
15 28 1 1 3 8 1 2 1 1 1 438 1
15 28 1 1 3 9 1 1 1 1 1 567 1
15 28 1 1 3 10 3 4 1 1 1 467 1
15 28 1 1 3 11 1 2 2 1 2 442 1
15 28 1 1 3 12 1 2 2 1 2 507 1
15 28 1 1 3 13 1 2 2 1 2 529 1
15 28 1 1 3 14 1 2 1 1 1 559 1
15 28 1 1 3 15 3 4 1 1 1 450 1
15 28 1 1 3 16 1 1 1 1 1 587 1
15 28 1 1 3 17 3 4 1 1 1 653 1
15 28 1 1 3 18 1 1 2 1 2 446 1
15 28 1 1 3 19 1 2 2 1 2 503 1
15 28 1 1 3 20 1 1 2 1 2 637 1
15 28 1 1 3 21 1 2 2 1 2 542 1
15 28 1 1 3 22 1 2 1 1 1 507 1
15 28 1 1 3 23 3 4 2 1 2 553 0
15 28 1 1 3 24 1 2 1 1 1 549 1
15 28 1 1 3 25 3 4 1 1 1 537 1
15 28 1 1 3 26 3 4 1 1 1 575 1
15 28 1 1 3 27 3 4 2 1 2 514 1
15 28 1 1 3 28 3 4 2 1 2 440 0
15 28 1 1 3 29 1 2 1 1 1 512 1
15 28 1 1 3 30 3 4 1 1 1 478 1
15 28 1 1 3 31 1 1 2 1 2 429 1
15 28 1 1 3 32 1 2 2 1 2 455 1
15 28 1 1 3 33 1 1 2 1 2 510 1
15 28 1 1 3 34 3 4 2 1 2 356 1
15 28 1 1 3 35 1 2 1 1 1 296 0
15 28 1 1 3 36 1 2 1 1 1 455 1
15 28 1 1 3 37 3 4 1 1 1 591 1
15 28 1 1 3 38 3 4 1 1 1 393 1
15 28 1 1 3 39 1 2 2 1 2 636 1
15 28 1 1 3 40 1 2 2 1 2 525 1
15 28 1 1 3 41 3 4 1 1 1 523 1
15 28 1 1 3 42 1 1 2 1 2 584 1
15 28 1 1 3 43 3 4 1 1 1 563 1
15 28 1 1 3 44 1 1 1 1 1 526 1
15 28 1 1 3 45 3 4 1 1 1 428 1
15 28 1 1 3 46 1 2 1 1 1 485 1
15 28 1 1 3 47 1 2 1 1 1 588 1
15 28 1 1 3 48 1 1 2 1 2 566 1
15 28 1 1 3 49 1 2 1 1 1 450 1
15 28 1 1 3 50 3 4 1 1 1 475 1
15 28 1 1 3 51 1 1 1 1 1 442 1
15 28 1 1 3 52 1 1 2 1 2 594 1
15 28 1 1 3 53 1 2 2 1 2 589 1
15 28 1 1 3 54 1 1 1 1 1 592 1
15 28 1 1 3 55 1 2 2 1 2 626 1
15 28 1 1 3 56 1 1 2 1 1 620 0
15 28 1 1 3 57 3 4 1 1 1 605 1
15 28 1 1 3 58 3 4 2 1 2 647 1
15 28 1 1 3 59 3 4 2 1 2 639 1
15 28 1 1 3 60 1 2 2 1 2 536 1
15 28 1 1 0 1 1 2 2 2 2 849 1
15 28 1 1 0 2 1 1 2 2 2 801 1
15 28 1 1 0 3 1 2 1 2 1 611 1
15 28 1 1 0 4 1 2 1 2 1 581 1
15 28 1 1 0 5 1 1 2 2 2 736 1
15 28 1 1 0 6 1 1 2 2 2 452 1
15 28 1 1 0 7 3 4 1 2 1 469 1
15 28 1 1 0 8 3 4 2 2 2 532 1
15 28 1 1 0 9 1 1 2 2 2 513 1
15 28 1 1 0 10 1 1 2 2 2 583 1
15 28 1 1 1 1 3 4 2 2 2 609 1
15 28 1 1 1 2 1 1 1 2 1 546 1
15 28 1 1 1 3 1 1 2 2 2 478 1
15 28 1 1 1 4 3 4 2 2 2 534 1
15 28 1 1 1 5 3 4 2 2 2 434 1
15 28 1 1 1 6 1 1 1 2 1 515 1
15 28 1 1 1 7 1 1 2 2 2 448 1
15 28 1 1 1 8 3 4 2 2 2 368 1
15 28 1 1 1 9 1 1 1 2 1 484 1
15 28 1 1 1 10 1 2 1 2 2 499 0
15 28 1 1 1 11 1 1 2 2 2 561 1
15 28 1 1 1 12 1 2 2 2 2 965 1
15 28 1 1 1 13 1 1 2 2 2 608 1
15 28 1 1 1 14 1 2 1 2 1 546 1
15 28 1 1 1 15 1 2 2 2 2 534 1
15 28 1 1 1 16 3 4 1 2 1 419 1
15 28 1 1 1 17 1 1 2 2 2 532 1
15 28 1 1 1 18 1 1 1 2 1 434 1
15 28 1 1 1 19 1 1 1 2 1 498 1
15 28 1 1 1 20 1 1 2 2 2 448 1
15 28 1 1 1 21 1 1 2 2 2 464 1
15 28 1 1 1 22 1 2 1 2 1 384 1
15 28 1 1 1 23 1 2 1 2 1 466 1
15 28 1 1 1 24 3 4 2 2 2 498 1
15 28 1 1 1 25 1 2 1 2 1 672 1
15 28 1 1 1 26 1 2 2 2 2 831 1
15 28 1 1 1 27 3 4 1 2 1 480 1
15 28 1 1 1 28 1 2 2 2 2 559 1
15 28 1 1 1 29 1 1 1 2 1 531 1
15 28 1 1 1 30 1 1 2 2 2 607 1
15 28 1 1 1 31 1 1 1 2 1 497 1
15 28 1 1 1 32 1 2 2 2 2 431 1
15 28 1 1 1 33 1 1 2 2 2 464 1
15 28 1 1 1 34 1 2 1 2 1 415 1
15 28 1 1 1 35 1 1 1 2 2 401 0
15 28 1 1 1 36 3 4 1 2 1 451 1
15 28 1 1 1 37 3 4 2 2 2 387 1
15 28 1 1 1 38 1 2 1 2 1 630 1
15 28 1 1 1 39 1 1 2 2 2 446 1
15 28 1 1 1 40 1 1 1 2 1 558 1
15 28 1 1 1 41 1 2 1 2 1 482 1
15 28 1 1 1 42 3 4 2 2 2 513 1
15 28 1 1 1 43 1 2 2 2 1 494 0
15 28 1 1 1 44 1 2 1 2 1 517 1
15 28 1 1 1 45 1 1 1 2 1 467 1
15 28 1 1 1 46 3 4 1 2 1 546 1
15 28 1 1 1 47 3 4 2 2 2 342 1
15 28 1 1 1 48 1 2 2 2 2 451 1
15 28 1 1 1 49 3 4 2 2 2 451 1
15 28 1 1 1 50 1 1 1 2 1 611 1
15 28 1 1 1 51 3 4 2 2 2 549 1
15 28 1 1 1 52 1 2 1 2 1 497 1
15 28 1 1 1 53 1 1 1 2 1 559 1
15 28 1 1 1 54 1 1 2 2 2 451 1
15 28 1 1 1 55 1 2 2 2 2 595 1
15 28 1 1 1 56 3 4 1 2 1 581 1
15 28 1 1 1 57 1 2 2 2 2 672 1
15 28 1 1 1 58 1 1 2 2 2 607 1
15 28 1 1 1 59 1 2 1 2 2 497 0
15 28 1 1 1 60 3 4 1 2 1 399 1
15 28 1 1 2 1 1 1 1 2 1 508 1
15 28 1 1 2 2 3 4 2 2 2 386 1
15 28 1 1 2 3 1 1 2 2 2 469 1
15 28 1 1 2 4 1 2 2 2 1 548 0
15 28 1 1 2 5 1 1 1 2 1 464 1
15 28 1 1 2 6 3 4 2 2 2 416 1
15 28 1 1 2 7 1 2 2 2 2 561 1
15 28 1 1 2 8 1 1 2 2 2 437 1
15 28 1 1 2 9 3 4 2 2 2 485 1
15 28 1 1 2 10 3 4 1 2 1 373 1
15 28 1 1 2 11 1 2 2 2 2 640 1
15 28 1 1 2 12 1 2 2 2 2 672 1
15 28 1 1 2 13 1 2 1 2 1 399 1
15 28 1 1 2 14 1 1 1 2 1 465 1
15 28 1 1 2 15 1 1 1 2 2 321 0
15 28 1 1 2 16 3 4 2 2 2 774 1
15 28 1 1 2 17 1 1 2 2 2 481 1
15 28 1 1 2 18 1 2 1 2 1 608 1
15 28 1 1 2 19 3 4 2 2 2 482 1
15 28 1 1 2 20 1 1 1 2 1 528 1
15 28 1 1 2 21 1 1 2 2 2 454 1
15 28 1 1 2 22 1 1 2 2 2 390 1
15 28 1 1 2 23 3 4 2 2 2 544 1
15 28 1 1 2 24 1 2 1 2 2 485 0
15 28 1 1 2 25 1 2 1 2 2 515 0
15 28 1 1 2 26 1 1 1 2 1 609 1
15 28 1 1 2 27 1 2 1 2 1 579 1
15 28 1 1 2 28 3 4 1 2 1 518 1
15 28 1 1 2 29 1 2 1 2 1 595 1
15 28 1 1 2 30 3 4 2 2 2 438 1
15 28 1 1 2 31 3 4 1 2 1 614 1
15 28 1 1 2 32 3 4 2 2 2 495 1
15 28 1 1 2 33 1 2 1 2 1 614 1
15 28 1 1 2 34 3 4 2 2 2 448 1
15 28 1 1 2 35 1 2 1 2 1 656 1
15 28 1 1 2 36 3 4 1 2 1 544 1
15 28 1 1 2 37 1 1 1 2 1 756 1
15 28 1 1 2 38 1 2 2 2 2 560 1
15 28 1 1 2 39 1 2 1 2 1 547 1
15 28 1 1 2 40 1 1 2 2 2 415 1
15 28 1 1 2 41 1 1 1 2 1 529 1
15 28 1 1 2 42 1 2 1 2 1 838 1
15 28 1 1 2 43 1 2 1 2 1 879 1
15 28 1 1 2 44 3 4 2 2 2 613 0
15 28 1 1 2 45 1 1 1 2 1 639 1
15 28 1 1 2 46 3 4 2 2 2 559 1
15 28 1 1 2 47 1 2 1 2 1 659 1
15 28 1 1 2 48 3 4 2 2 2 659 1
15 28 1 1 2 49 3 4 2 2 2 802 1
15 28 1 1 2 50 1 1 2 2 2 405 1
15 28 1 1 2 51 1 2 2 2 1 606 0
15 28 1 1 2 52 1 2 2 2 2 672 1
15 28 1 1 2 53 1 1 1 2 1 544 1
15 28 1 1 2 54 1 1 2 2 2 564 1
15 28 1 1 2 55 1 2 2 2 2 575 1
15 28 1 1 2 56 3 4 2 2 2 978 1
15 28 1 1 2 57 3 4 1 2 1 517 1
15 28 1 1 2 58 1 2 1 2 2 611 0
15 28 1 1 2 59 3 4 1 2 1 564 1
15 28 1 1 2 60 1 1 1 2 1 592 1
15 28 1 1 3 1 1 2 2 2 2 813 1
15 28 1 1 3 2 1 2 1 2 1 567 1
15 28 1 1 3 3 1 2 2 2 2 418 1
15 28 1 1 3 4 1 1 1 2 1 452 1
15 28 1 1 3 5 1 1 1 2 1 580 1
15 28 1 1 3 6 1 1 2 2 2 494 1
15 28 1 1 3 7 3 4 2 2 2 485 0
15 28 1 1 3 8 3 4 1 2 1 563 1
15 28 1 1 3 9 3 4 1 2 1 479 1
15 28 1 1 3 10 1 1 1 2 1 630 1
15 28 1 1 3 11 3 4 2 2 2 367 1
15 28 1 1 3 12 1 2 2 2 2 818 1
15 28 1 1 3 13 1 2 1 2 2 627 0
15 28 1 1 3 14 3 4 2 2 2 773 1
15 28 1 1 3 15 1 1 2 2 2 688 1
15 28 1 1 3 16 1 1 1 2 1 486 1
15 28 1 1 3 17 3 4 1 2 1 613 1
15 28 1 1 3 18 1 2 2 2 2 574 1
15 28 1 1 3 19 1 2 1 2 1 561 1
15 28 1 1 3 20 3 4 2 2 2 614 1
15 28 1 1 3 21 1 1 1 2 1 479 1
15 28 1 1 3 22 3 4 2 2 2 838 1
15 28 1 1 3 23 1 1 1 2 1 686 1
15 28 1 1 3 24 3 4 1 2 1 597 1
15 28 1 1 3 25 1 1 2 2 2 655 1
15 28 1 1 3 26 1 1 1 2 1 751 1
15 28 1 1 3 27 1 1 2 2 2 675 1
15 28 1 1 3 28 1 2 1 2 1 738 1
15 28 1 1 3 29 1 2 2 2 2 607 1
15 28 1 1 3 30 1 2 1 2 1 512 1
15 28 1 1 3 31 1 2 1 2 1 582 1
15 28 1 1 3 32 3 4 2 2 2 625 1
15 28 1 1 3 33 1 1 2 2 2 642 1
15 28 1 1 3 34 3 4 2 2 2 450 1
15 28 1 1 3 35 1 2 2 2 2 755 1
15 28 1 1 3 36 3 4 1 2 1 582 1
15 28 1 1 3 37 3 4 1 2 1 529 1
15 28 1 1 3 38 1 2 1 2 1 727 1
15 28 1 1 3 39 1 2 2 2 2 740 1
15 28 1 1 3 40 1 2 2 2 2 848 1
15 28 1 1 3 41 1 1 2 2 2 816 1
15 28 1 1 3 42 1 2 2 2 2 577 1
15 28 1 1 3 43 1 1 1 2 1 644 1
15 28 1 1 3 44 3 4 1 2 1 597 1
15 28 1 1 3 45 1 2 1 2 1 607 1
15 28 1 1 3 46 1 1 1 2 1 673 1
15 28 1 1 3 47 1 2 1 2 1 528 1
15 28 1 1 3 48 1 2 1 2 1 533 1
15 28 1 1 3 49 3 4 2 2 2 1106 1
15 28 1 1 3 50 1 1 1 2 1 575 1
15 28 1 1 3 51 1 1 1 2 1 515 1
15 28 1 1 3 52 3 4 1 2 1 528 1
15 28 1 1 3 53 3 4 1 2 1 501 1
15 28 1 1 3 54 1 1 2 2 2 403 1
15 28 1 1 3 55 3 4 2 2 2 549 1
15 28 1 1 3 56 1 1 2 2 2 433 1
15 28 1 1 3 57 1 2 2 2 1 450 0
15 28 1 1 3 58 3 4 1 2 1 546 1
15 28 1 1 3 59 1 1 2 2 2 446 1
15 28 1 1 3 60 3 4 2 2 2 494 1
16 28 1 2 0 1 3 4 1 1 2 762 1
16 28 1 2 0 2 1 1 2 1 1 543 1
16 28 1 2 0 3 1 2 1 1 2 581 1
16 28 1 2 0 4 1 1 2 1 2 529 0
16 28 1 2 0 5 1 2 1 1 2 495 1
16 28 1 2 0 6 1 1 1 1 2 479 1
16 28 1 2 0 7 1 2 1 1 2 511 1
16 28 1 2 0 8 1 2 1 1 2 462 1
16 28 1 2 0 9 1 1 1 1 2 439 1
16 28 1 2 0 10 1 1 2 1 1 456 1
16 28 1 2 1 1 1 2 2 1 1 557 1
16 28 1 2 1 2 1 2 1 1 2 538 1
16 28 1 2 1 3 1 1 1 1 2 552 1
16 28 1 2 1 4 1 1 1 1 2 565 1
16 28 1 2 1 5 3 4 1 1 2 498 1
16 28 1 2 1 6 1 1 2 1 1 497 1
16 28 1 2 1 7 1 2 1 1 2 489 1
16 28 1 2 1 8 3 4 2 1 1 497 1
16 28 1 2 1 9 1 1 1 1 2 560 1
16 28 1 2 1 10 1 1 1 1 2 869 1
16 28 1 2 1 11 1 2 2 1 1 622 1
16 28 1 2 1 12 3 4 1 1 2 520 1
16 28 1 2 1 13 1 2 1 1 2 471 1
16 28 1 2 1 14 1 1 1 1 2 503 1
16 28 1 2 1 15 1 2 1 1 2 423 1
16 28 1 2 1 16 1 2 2 1 1 497 1
16 28 1 2 1 17 1 2 1 1 2 497 1
16 28 1 2 1 18 1 2 2 1 1 536 1
16 28 1 2 1 19 1 1 2 1 1 478 1
16 28 1 2 1 20 1 1 1 1 2 470 1
16 28 1 2 1 21 3 4 1 1 2 791 1
16 28 1 2 1 22 1 2 1 1 2 402 1
16 28 1 2 1 23 1 2 1 1 2 469 1
16 28 1 2 1 24 1 2 1 1 2 414 1
16 28 1 2 1 25 3 4 2 1 1 457 1
16 28 1 2 1 26 3 4 2 1 1 402 1
16 28 1 2 1 27 3 4 2 1 1 413 1
16 28 1 2 1 28 3 4 1 1 2 480 1
16 28 1 2 1 29 1 2 2 1 1 632 1
16 28 1 2 1 30 1 1 2 1 1 394 1
16 28 1 2 1 31 1 2 2 1 1 405 1
16 28 1 2 1 32 1 1 2 1 1 385 1
16 28 1 2 1 33 1 2 1 1 2 452 1
16 28 1 2 1 34 1 2 2 1 1 398 1
16 28 1 2 1 35 1 1 2 1 1 401 1
16 28 1 2 1 36 1 1 2 1 1 420 1
16 28 1 2 1 37 3 4 2 1 1 543 1
16 28 1 2 1 38 1 1 2 1 1 404 1
16 28 1 2 1 39 3 4 1 1 2 488 1
16 28 1 2 1 40 3 4 2 1 1 376 1
16 28 1 2 1 41 1 2 1 1 1 420 0
16 28 1 2 1 42 1 2 2 1 1 550 1
16 28 1 2 1 43 1 2 1 1 2 443 1
16 28 1 2 1 44 1 1 2 1 1 397 1
16 28 1 2 1 45 3 4 1 1 2 489 1
16 28 1 2 1 46 3 4 2 1 1 704 1
16 28 1 2 1 47 3 4 2 1 1 512 1
16 28 1 2 1 48 1 1 1 1 2 446 1
16 28 1 2 1 49 3 4 1 1 2 392 1
16 28 1 2 1 50 3 4 2 1 1 443 1
16 28 1 2 1 51 3 4 1 1 2 517 1
16 28 1 2 1 52 1 1 2 1 1 460 1
16 28 1 2 1 53 1 1 1 1 2 436 1
16 28 1 2 1 54 3 4 1 1 2 734 1
16 28 1 2 1 55 1 2 1 1 2 508 1
16 28 1 2 1 56 1 2 1 1 2 475 1
16 28 1 2 1 57 3 4 1 1 2 444 1
16 28 1 2 1 58 1 2 2 1 1 469 1
16 28 1 2 1 59 1 1 2 1 1 429 1
16 28 1 2 1 60 1 1 2 1 1 376 1
16 28 1 2 2 1 3 4 2 1 1 519 1
16 28 1 2 2 2 1 2 2 1 1 406 1
16 28 1 2 2 3 1 1 1 1 2 521 1
16 28 1 2 2 4 3 4 1 1 2 487 1
16 28 1 2 2 5 1 1 2 1 1 550 1
16 28 1 2 2 6 1 2 1 1 2 596 1
16 28 1 2 2 7 1 1 1 1 2 472 1
16 28 1 2 2 8 1 2 2 1 1 552 1
16 28 1 2 2 9 1 2 2 1 1 486 1
16 28 1 2 2 10 1 2 1 1 2 477 1
16 28 1 2 2 11 1 2 2 1 1 462 1
16 28 1 2 2 12 1 1 2 1 1 607 1
16 28 1 2 2 13 1 1 1 1 2 521 1
16 28 1 2 2 14 1 1 2 1 1 616 1
16 28 1 2 2 15 1 1 1 1 2 555 1
16 28 1 2 2 16 1 1 1 1 2 496 1
16 28 1 2 2 17 1 1 2 1 1 447 1
16 28 1 2 2 18 1 2 1 1 2 457 1
16 28 1 2 2 19 3 4 2 1 1 474 1
16 28 1 2 2 20 3 4 1 1 2 562 1
16 28 1 2 2 21 1 2 2 1 1 591 1
16 28 1 2 2 22 1 1 2 1 1 498 1
16 28 1 2 2 23 1 2 2 1 1 433 1
16 28 1 2 2 24 1 2 2 1 1 491 1
16 28 1 2 2 25 1 2 2 1 1 403 1
16 28 1 2 2 26 1 2 2 1 1 382 1
16 28 1 2 2 27 1 2 1 1 2 402 1
16 28 1 2 2 28 3 4 1 1 2 477 1
16 28 1 2 2 29 3 4 2 1 2 381 0
16 28 1 2 2 30 3 4 1 1 2 577 1
16 28 1 2 2 31 3 4 1 1 2 469 1
16 28 1 2 2 32 3 4 1 1 2 518 1
16 28 1 2 2 33 1 1 1 1 2 460 1
16 28 1 2 2 34 1 2 1 1 2 429 1
16 28 1 2 2 35 1 1 1 1 2 392 1
16 28 1 2 2 36 1 2 1 1 2 411 1
16 28 1 2 2 37 3 4 1 1 2 430 1
16 28 1 2 2 38 3 4 2 1 1 456 1
16 28 1 2 2 39 1 1 2 1 1 433 1
16 28 1 2 2 40 3 4 2 1 1 387 1
16 28 1 2 2 41 3 4 1 1 1 383 0
16 28 1 2 2 42 3 4 1 1 1 395 0
16 28 1 2 2 43 1 2 2 1 1 454 1
16 28 1 2 2 44 1 2 2 1 1 416 1
16 28 1 2 2 45 1 2 1 1 1 418 0
16 28 1 2 2 46 1 1 1 1 2 437 1
16 28 1 2 2 47 1 2 2 1 1 559 1
16 28 1 2 2 48 1 1 2 1 1 556 1
16 28 1 2 2 49 3 4 2 1 1 705 1
16 28 1 2 2 50 1 1 2 1 1 432 1
16 28 1 2 2 51 3 4 1 1 2 506 1
16 28 1 2 2 52 3 4 1 1 2 457 1
16 28 1 2 2 53 1 2 1 1 2 402 1
16 28 1 2 2 54 1 1 1 1 2 397 1
16 28 1 2 2 55 1 2 2 1 2 409 0
16 28 1 2 2 56 1 2 1 1 2 507 1
16 28 1 2 2 57 1 1 1 1 2 594 1
16 28 1 2 2 58 1 2 1 1 2 454 1
16 28 1 2 2 59 1 1 1 1 2 407 1
16 28 1 2 2 60 1 2 1 1 2 450 1
16 28 1 2 3 1 1 1 2 1 1 582 1
16 28 1 2 3 2 1 2 2 1 1 489 1
16 28 1 2 3 3 1 2 1 1 2 561 1
16 28 1 2 3 4 1 2 1 1 2 462 1
16 28 1 2 3 5 3 4 1 1 2 447 1
16 28 1 2 3 6 1 2 2 1 1 640 1
16 28 1 2 3 7 1 1 1 1 2 482 1
16 28 1 2 3 8 1 2 1 1 2 490 1
16 28 1 2 3 9 3 4 2 1 1 577 1
16 28 1 2 3 10 1 2 1 1 2 622 1
16 28 1 2 3 11 3 4 2 1 1 616 1
16 28 1 2 3 12 1 2 2 1 1 595 1
16 28 1 2 3 13 1 2 2 1 1 446 1
16 28 1 2 3 14 3 4 2 1 1 432 1
16 28 1 2 3 15 1 1 2 1 1 514 1
16 28 1 2 3 16 1 1 2 1 1 416 1
16 28 1 2 3 17 1 2 2 1 1 395 1
16 28 1 2 3 18 1 1 1 1 1 382 0
16 28 1 2 3 19 3 4 1 1 2 419 1
16 28 1 2 3 20 3 4 2 1 1 533 1
16 28 1 2 3 21 1 1 1 1 2 515 1
16 28 1 2 3 22 3 4 2 1 1 586 1
16 28 1 2 3 23 1 1 1 1 2 469 1
16 28 1 2 3 24 1 1 2 1 1 534 1
16 28 1 2 3 25 3 4 2 1 1 476 1
16 28 1 2 3 26 3 4 1 1 2 524 1
16 28 1 2 3 27 3 4 1 1 2 426 1
16 28 1 2 3 28 1 2 1 1 2 461 1
16 28 1 2 3 29 1 1 2 1 1 437 1
16 28 1 2 3 30 3 4 2 1 1 663 1
16 28 1 2 3 31 3 4 1 1 2 560 1
16 28 1 2 3 32 1 2 2 1 1 566 1
16 28 1 2 3 33 1 1 1 1 2 577 1
16 28 1 2 3 34 3 4 1 1 2 598 1
16 28 1 2 3 35 1 2 2 1 1 561 1
16 28 1 2 3 36 1 1 1 1 2 566 1
16 28 1 2 3 37 3 4 1 1 2 507 1
16 28 1 2 3 38 1 1 2 1 1 625 1
16 28 1 2 3 39 1 2 1 1 2 780 1
16 28 1 2 3 40 1 1 2 1 1 480 1
16 28 1 2 3 41 1 2 2 1 1 584 1
16 28 1 2 3 42 3 4 1 1 2 452 1
16 28 1 2 3 43 1 2 2 1 1 421 1
16 28 1 2 3 44 1 2 1 1 2 472 1
16 28 1 2 3 45 1 1 2 1 2 528 0
16 28 1 2 3 46 3 4 1 1 2 526 1
16 28 1 2 3 47 1 1 2 1 1 429 1
16 28 1 2 3 48 3 4 1 1 2 495 1
16 28 1 2 3 49 1 2 1 1 2 414 1
16 28 1 2 3 50 3 4 1 1 2 417 1
16 28 1 2 3 51 3 4 2 1 1 492 1
16 28 1 2 3 52 1 1 1 1 1 427 0
16 28 1 2 3 53 3 4 2 1 2 541 0
16 28 1 2 3 54 1 1 2 1 1 571 1
16 28 1 2 3 55 1 1 1 1 2 535 1
16 28 1 2 3 56 1 2 2 1 1 661 1
16 28 1 2 3 57 3 4 1 1 2 502 1
16 28 1 2 3 58 1 2 2 1 1 453 1
16 28 1 2 3 59 3 4 1 1 1 535 0
16 28 1 2 3 60 1 1 2 1 1 460 1
16 28 1 2 0 1 1 2 1 2 2 1099 1
16 28 1 2 0 2 1 1 2 2 1 722 1
16 28 1 2 0 3 1 2 2 2 1 824 1
16 28 1 2 0 4 1 1 1 2 2 610 1
16 28 1 2 0 5 3 4 2 2 1 533 1
16 28 1 2 0 6 1 2 2 2 2 531 0
16 28 1 2 0 7 1 2 2 2 1 545 1
16 28 1 2 0 8 3 4 1 2 2 695 1
16 28 1 2 0 9 3 4 1 2 2 534 1
16 28 1 2 0 10 1 1 1 2 1 500 0
16 28 1 2 1 1 1 1 1 2 1 1001 0
16 28 1 2 1 2 3 4 1 2 2 636 1
16 28 1 2 1 3 1 2 2 2 1 710 1
16 28 1 2 1 4 1 1 1 2 2 549 1
16 28 1 2 1 5 1 1 1 2 2 538 1
16 28 1 2 1 6 3 4 2 2 1 496 1
16 28 1 2 1 7 1 1 1 2 2 544 1
16 28 1 2 1 8 1 1 1 2 2 493 1
16 28 1 2 1 9 1 2 2 2 1 477 1
16 28 1 2 1 10 3 4 1 2 2 469 1
16 28 1 2 1 11 1 2 1 2 2 462 1
16 28 1 2 1 12 1 1 1 2 2 510 1
16 28 1 2 1 13 3 4 1 2 2 389 1
16 28 1 2 1 14 1 1 2 2 1 481 1
16 28 1 2 1 15 3 4 2 2 1 513 1
16 28 1 2 1 16 1 2 2 2 2 480 0
16 28 1 2 1 17 1 2 1 2 2 872 1
16 28 1 2 1 18 1 2 1 2 2 537 1
16 28 1 2 1 19 3 4 1 2 2 455 1
16 28 1 2 1 20 1 2 1 2 2 504 1
16 28 1 2 1 21 3 4 1 2 2 471 1
16 28 1 2 1 22 3 4 2 2 1 496 1
16 28 1 2 1 23 1 1 2 2 1 551 1
16 28 1 2 1 24 1 1 2 2 1 533 1
16 28 1 2 1 25 1 1 2 2 1 506 1
16 28 1 2 1 26 3 4 1 2 2 530 1
16 28 1 2 1 27 3 4 2 2 1 560 1
16 28 1 2 1 28 1 1 2 2 1 573 1
16 28 1 2 1 29 3 4 1 2 2 561 1
16 28 1 2 1 30 1 1 1 2 2 518 1
16 28 1 2 1 31 1 2 2 2 1 676 1
16 28 1 2 1 32 1 1 1 2 2 549 1
16 28 1 2 1 33 3 4 1 2 2 506 1
16 28 1 2 1 34 1 1 2 2 1 753 1
16 28 1 2 1 35 3 4 2 2 1 686 1
16 28 1 2 1 36 1 1 2 2 1 526 1
16 28 1 2 1 37 3 4 1 2 2 548 1
16 28 1 2 1 38 1 1 1 2 2 546 1
16 28 1 2 1 39 1 1 2 2 1 543 1
16 28 1 2 1 40 1 2 1 2 2 525 1
16 28 1 2 1 41 1 1 1 2 2 547 1
16 28 1 2 1 42 1 1 2 2 1 632 1
16 28 1 2 1 43 1 2 2 2 2 570 0
16 28 1 2 1 44 3 4 2 2 1 527 1
16 28 1 2 1 45 3 4 1 2 2 517 1
16 28 1 2 1 46 1 2 2 2 1 483 1
16 28 1 2 1 47 1 1 1 2 2 603 1
16 28 1 2 1 48 1 2 1 2 2 630 1
16 28 1 2 1 49 1 1 1 2 2 521 1
16 28 1 2 1 50 1 1 1 2 2 519 1
16 28 1 2 1 51 3 4 1 2 2 534 1
16 28 1 2 1 52 3 4 2 2 1 540 1
16 28 1 2 1 53 1 2 1 2 2 721 1
16 28 1 2 1 54 3 4 2 2 1 736 1
16 28 1 2 1 55 1 2 2 2 1 654 1
16 28 1 2 1 56 1 1 1 2 2 511 1
16 28 1 2 1 57 1 1 2 2 1 598 1
16 28 1 2 1 58 1 1 1 2 2 601 1
16 28 1 2 1 59 3 4 1 2 2 517 1
16 28 1 2 1 60 3 4 2 2 1 523 1
16 28 1 2 2 1 3 4 2 2 1 523 1
16 28 1 2 2 2 3 4 1 2 2 554 1
16 28 1 2 2 3 3 4 2 2 1 575 1
16 28 1 2 2 4 1 1 1 2 2 603 1
16 28 1 2 2 5 1 2 1 2 2 806 1
16 28 1 2 2 6 1 1 1 2 2 537 1
16 28 1 2 2 7 3 4 1 2 2 471 1
16 28 1 2 2 8 1 2 2 2 1 536 1
16 28 1 2 2 9 3 4 2 2 1 574 1
16 28 1 2 2 10 1 1 1 2 2 602 1
16 28 1 2 2 11 1 2 2 2 1 653 1
16 28 1 2 2 12 1 1 1 2 2 534 1
16 28 1 2 2 13 3 4 1 2 2 508 1
